107	2784005	15383240	-0.297	-0.324	0.789	
108	2790171	15391584	-0.297	-0.324	0.789	
109	2797694	15403176	-0.297	-0.324	0.789	
110	2805362	15411280	-0.313	-0.379	0.785	
111	2813493	15420800	-0.313	-0.379	0.785	
112	2821843	15429808	-0.059	-0.332	0.816	
113	2831106	15441808	-0.059	-0.332	0.816	
114	2841020	15453676	-0.059	-0.332	0.816	
115	2851045	15464032	-0.195	-0.426	0.777	
116	2861353	15475192	-0.195	-0.426	0.777	
117	2871471	15484740	-0.246	-0.430	0.773	
118	2880454	15490316	-0.246	-0.430	0.773	
119	2888115	15494012	-0.246	-0.430	0.773	
120	2893669	15493244	-0.281	-0.449	0.758	
121	2897581	15492232	-0.281	-0.449	0.758	
122	2899676	15488876	-0.289	-0.441	0.758	
123	2900034	15484020	-0.289	-0.441	0.758	
124	2899250	15479812	-0.289	-0.441	0.758	
125	2897100	15473564	-0.266	-0.477	0.766	
126	2894178	15468324	-0.266	-0.477	0.766	
127	2888638	15454932	-0.258	-0.492	0.809	
128	2882644	15447576	-0.258	-0.492	0.809	
129	2876334	15440316	-0.258	-0.492	0.809	
130	2869230	15430832	-0.250	-0.516	0.805	
131	2861219	15420100	-0.250	-0.516	0.805	
132	2852692	15410024	-0.262	-0.465	0.809	
133	2843567	15399104	-0.262	-0.465	0.809	
134	2834571	15390496	-0.262	-0.465	0.809	
135	2825637	15381748	-0.238	-0.516	0.816	
136	2817588	15376356	-0.238	-0.516	0.816	
137	2810241	15371112	-0.211	-0.469	0.883	
138	2804070	15368472	-0.211	-0.469	0.883	
139	2800076	15371008	-0.211	-0.469	0.883	
140	2797672	15373372	-0.227	-0.500	0.906	
141	2797230	15378816	-0.227	-0.500	0.906	
142	2797824	15382520	-0.227	-0.500	0.906	
143	2799347	15386828	-0.191	-0.516	0.895	
144	2800722	15387760	-0.191	-0.516	0.895	
145	2802254	15389764	-0.141	-0.523	0.863	
146	2803308	15389384	-0.141	-0.523	0.863	
147	2803578	15387300	-0.141	-0.523	0.863	
148	2803707	15387008	-0.125	-0.461	0.906	
149	2802767	15382860	-0.125	-0.461	0.906	
150	2800847	15378000	-0.133	-0.457	0.934	
151	2798021	15372456	-0.133	-0.457	0.934	
152	2795590	15371212	-0.133	-0.457	0.934	
153	2794872	15375632	-0.102	-0.551	0.883	
154	2796864	15385752	-0.102	-0.551	0.883	
155	2800516	15394384	-0.086	-0.547	0.863	
156	2804167	15398032	-0.086	-0.547	0.863	
157	2806587	15396760	-0.086	-0.547	0.863	
158	2807493	15393124	-0.059	-0.480	0.887	
159	2807891	15392000	-0.059	-0.480	0.887	
160	2807704	15390056	0.004	-0.480	0.852	
161	2804766	15378864	0.004	-0.480	0.852	
162	2796273	15353708	0.004	-0.480	0.852	
163	2782294	15323272	0.031	-0.473	0.816	
164	2765095	15296412	0.031	-0.473	0.816	
165	2746784	15274764	0.125	-0.484	0.824	
166	2728584	15256896	0.125	-0.484	0.824	
167	2710428	15238872	0.125	-0.484	0.824	
168	2692693	15222400	0.086	-0.504	0.828	
169	2668302	15178044	0.086	-0.504	0.828	
170	2640207	15138836	0.129	-0.500	0.805	
171	2610906	15105916	0.129	-0.500	0.805	
172	2581937	15077944	0.129	-0.500	0.805	
173	2553736	15052048	0.188	-0.496	0.742	
174	2527358	15031136	0.188	-0.496	0.742	
175	2502946	15012624	0.234	-0.414	0.719	
176	2480837	14997424	0.234	-0.414	0.719	
177	2461619	14986880	0.234	-0.414	0.719	
178	2445658	14980688	0.223	-0.387	0.734	
179	2432948	14977732	0.223	-0.387	0.734	
180	2423177	14976776	0.277	-0.422	0.730	
181	2416045	14977564	0.277	-0.422	0.730	
182	2410756	14977804	0.277	-0.422	0.730	
183	2407031	14978768	0.305	-0.418	0.742	
184	2404544	14979996	0.305	-0.418	0.742	
185	2403102	14981688	0.305	-0.418	0.742	
186	2401817	14980876	0.281	-0.434	0.781	
187	2400901	14981068	0.281	-0.434	0.781	
188	2400322	14981500	0.250	-0.395	0.805	
189	2399972	14981836	0.250	-0.395	0.805	
190	2399693	14981768	0.250	-0.395	0.805	
191	2399427	14981544	0.262	-0.402	0.801	
192	2399818	14983904	0.262	-0.402	0.801	
193	2400621	14985944	0.328	-0.426	0.805	
194	2401886	14988596	0.328	-0.426	0.805	
195	2403715	14992116	0.328	-0.426	0.805	
196	2405409	14993404	0.320	-0.434	0.820	
197	2406350	14992088	0.320	-0.434	0.820	
198	2406468	14989736	0.348	-0.445	0.828	
199	2406186	14988252	0.348	-0.445	0.828	
200	2406432	14990084	0.348	-0.445	0.828	
201	2407325	14992916	0.328	-0.438	0.813	
202	2408752	14995948	0.328	-0.438	0.813	
203	2388530	14910776	0.402	-0.457	0.766	
204	2348457	14811152	0.402	-0.457	0.766	
205	2300451	14739348	0.402	-0.457	0.766	
206	2250589	14683916	0.461	-0.465	0.746	
207	2200084	14631484	0.461	-0.465	0.746	
208	2149647	14581248	0.477	-0.473	0.738	
209	2102072	14542260	0.477	-0.473	0.738	
210	2048937	14472444	0.488	-0.473	0.715	
211	1988907	14391732	0.488	-0.473	0.715	
212	1924268	14313264	0.488	-0.473	0.715	
213	1855977	14234016	0.527	-0.496	0.672	
214	1785512	14157032	0.527	-0.496	0.672	
215	1715009	14086412	0.492	-0.484	0.660	
216	1642410	14007528	0.492	-0.484	0.660	
217	1569811	13934928	0.492	-0.484	0.660	
218	1500615	13875940	0.473	-0.488	0.648	
219	1436914	13828724	0.473	-0.488	0.648	
220	1379771	13791256	0.480	-0.484	0.645	
221	1324997	13743588	0.480	-0.484	0.645	
222	1266111	13672368	0.480	-0.484	0.645	
223	1195065	13564840	0.484	-0.492	0.664	
224	1106292	13422888	0.484	-0.492	0.664	
225	998066	13256300	0.488	-0.504	0.672	
226	882883	13120248	0.488	-0.504	0.672	
227	792157	13102892	0.488	-0.504	0.672	
228	876759	13713480	0.539	-0.547	0.676	
229	1200902	14756244	0.539	-0.547	0.676	
230	1701666	15786872	0.547	-0.547	0.680	
231	2292172	16646604	0.547	-0.547	0.680	
232	2893751	504184	0.547	-0.547	0.680	
233	3473279	1017560	0.488	-0.508	0.703	
234	4040310	1547100	0.488	-0.508	0.703	
235	4604012	2100816	0.520	-0.508	0.715	
236	5157266	2622724	0.520	-0.508	0.715	
237	5678027	3046008	0.520	-0.508	0.715	
238	6147590	3361976	0.555	-0.523	0.684	
239	6555502	3584936	0.555	-0.523	0.684	
240	6899873	3738684	0.555	-0.523	0.684	
241	7185352	3847488	0.535	-0.508	0.699	
242	7421110	3934080	0.535	-0.508	0.699	
243	7615854	4005784	0.512	-0.523	0.684	
244	7776836	4065480	0.512	-0.523	0.684	
245	7910221	4116072	0.512	-0.523	0.684	
246	8020013	4155088	0.500	-0.512	0.668	
247	8107010	4173700	0.500	-0.512	0.668	
248	3983105	4194304	0.520	-0.520	0.645	
249	890176	4194304	0.520	-0.520	0.645	
250	15347696	4194304	0.520	-0.520	0.645	
251	13607924	4194304	0.531	-0.512	0.656	
252	12303095	4194304	0.531	-0.512	0.656	
253	11324473	4194304	0.547	-0.512	0.668	
254	10590506	4194304	0.547	-0.512	0.668	
255	10040031	4194304	0.547	-0.512	0.668	
256	9627175	4194304	0.566	-0.500	0.656	
257	9317533	4194304	0.566	-0.500	0.656	
258	9085301	4194304	0.547	-0.504	0.660	
259	8911127	4194304	0.547	-0.504	0.660	
260	8780497	4194304	0.547	-0.504	0.660	
261	8682524	4194304	0.539	-0.508	0.656	
262	8609045	4194304	0.539	-0.508	0.656	
263	8553935	4194304	0.539	-0.516	0.656	
264	8512603	4194304	0.539	-0.516	0.656	
265	8481604	4194304	0.539	-0.516	0.656	
266	8458355	4194304	0.531	-0.512	0.664	
267	8440918	4194304	0.531	-0.512	0.664	
268	8427840	4194304	0.527	-0.500	0.656	
269	8418032	4194304	0.527	-0.500	0.656	
270	8410676	4194304	0.527	-0.500	0.656	
271	8405159	4194304	0.535	-0.508	0.648	
272	8401021	4194304	0.535	-0.508	0.648	
273	8397917	4194304	0.531	-0.496	0.645	
274	8395589	4194304	0.531	-0.496	0.645	
275	8393843	4194304	0.531	-0.496	0.645	
276	12561848	4094344	0.484	-0.461	0.656	
277	15652033	3951068	0.484	-0.461	0.656	
278	1139377	3738756	0.477	-0.461	0.660	
279	2751500	3393568	0.477	-0.461	0.660	
280	3778195	2663976	0.477	-0.461	0.660	
281	4230149	1391708	0.477	-0.445	0.668	
282	4239867	74720	0.477	-0.445	0.668	
283	3965698	15726104	0.477	-0.445	0.668	
284	3545675	14868520	0.465	-0.426	0.688	
285	3073808	14241120	0.465	-0.426	0.688	
286	2617665	13832148	0.402	-0.387	0.738	
287	2211196	13574704	0.402	-0.387	0.738	
288	1865413	13410976	0.402	-0.387	0.738	
289	1578620	13301156	0.383	-0.375	0.816	
290	1344233	13223984	0.383	-0.375	0.816	
291	1154825	13169516	0.355	-0.348	0.840	
292	1002718	13129312	0.355	-0.348	0.840	
293	879984	13094696	0.355	-0.348	0.840	
294	780616	13065424	0.328	-0.332	0.879	
295	696187	13025812	0.328	-0.332	0.879	
296	626562	13000600	0.262	-0.316	0.902	
297	569623	12981720	0.262	-0.316	0.902	
298	523347	12967432	0.262	-0.316	0.902	
299	485709	12955708	0.223	-0.316	0.914	
300	455406	12947412	0.223	-0.316	0.914	
301	431193	12941468	0.156	-0.301	0.906	
302	411728	12936248	0.156	-0.301	0.906	
303	395712	12930576	0.156	-0.301	0.906	
304	382555	12925996	0.105	-0.285	0.887	
305	372164	12923904	0.105	-0.285	0.887	
306	363525	12920520	0.066	-0.262	0.910	
307	356288	12917492	0.066	-0.262	0.910	
308	349819	12913324	0.066	-0.262	0.910	
309	344277	12910564	0.027	-0.227	0.895	
310	339274	12907180	0.027	-0.227	0.895	
311	334986	12905036	0.031	-0.223	0.879	
312	331107	12902384	0.031	-0.223	0.879	
313	327256	12898616	0.031	-0.223	0.879	
314	323942	12896912	0.023	-0.191	0.871	
315	320976	12894992	0.023	-0.191	0.871	
316	318898	12895576	0.016	-0.152	0.879	
317	316897	12893808	0.016	-0.152	0.879	
318	314576	12890528	0.016	-0.152	0.879	
319	312018	12887256	-0.004	-0.121	0.914	
320	308218	12879732	-0.004	-0.121	0.914	
321	303839	12873616	-0.063	-0.102	0.938	
322	299035	12867536	-0.063	-0.102	0.938	
323	294232	12862736	-0.063	-0.102	0.938	
324	290108	12860648	-0.051	-0.078	0.930	
325	286683	12859320	-0.051	-0.078	0.930	
326	283714	12857720	-0.074	-0.102	0.918	
327	281087	12856120	-0.074	-0.102	0.918	
328	279391	12857216	-0.074	-0.102	0.918	
329	278441	12858504	-0.145	-0.141	0.910	
330	278272	12860680	-0.145	-0.141	0.910	
331	278077	12860404	-0.145	-0.141	0.910	
332	277130	12857204	-0.211	-0.176	0.914	
333	274686	12850268	-0.250	-0.172	0.941	
334	265833	12822188	-0.250	-0.172	0.941	
335	258555	12819636	-0.285	-0.176	0.953	
336	252785	12818388	-0.285	-0.176	0.953	
337	245596	12806944	-0.285	-0.176	0.953	
338	239642	12804692	-0.316	-0.172	0.949	
339	234801	12803192	-0.316	-0.172	0.949	
340	231214	12803368	-0.297	-0.156	0.941	
341	228445	12803052	-0.297	-0.156	0.941	
342	227156	12806204	-0.297	-0.156	0.941	
343	226615	12807904	-0.258	-0.152	0.914	
344	227094	12811444	-0.258	-0.152	0.914	
345	228145	12814212	-0.293	-0.145	0.914	
346	229998	12818472	-0.293	-0.145	0.914	
347	232438	12822672	-0.293	-0.145	0.914	
348	235342	12826968	-0.258	-0.160	0.910	
349	238397	12830476	-0.258	-0.160	0.910	
350	241907	12835352	-0.258	-0.188	0.910	
351	245641	12839756	-0.258	-0.188	0.910	
352	249646	12844576	-0.258	-0.188	0.910	
353	254069	12850252	-0.250	-0.195	0.879	
354	259590	12859068	-0.250	-0.195	0.879	
355	265324	12865440	-0.277	-0.199	0.875	
356	271994	12874916	-0.277	-0.199	0.875	
357	279443	12884704	-0.277	-0.199	0.875	
358	287069	12892860	-0.266	-0.215	0.871	
359	294966	12901572	-0.266	-0.215	0.871	
360	303374	12911512	-0.266	-0.215	0.871	
361	313491	12926756	-0.504	-0.465	0.742	
362	325380	12943960	-0.504	-0.465	0.742	
363	337071	12955056	-0.480	-0.324	0.742	
364	347399	12961296	-0.480	-0.324	0.742	
365	356382	12966244	-0.480	-0.324	0.742	
366	364628	12972280	-0.391	-0.230	0.715	
367	372440	12978788	-0.391	-0.230	0.715	
368	380110	12986032	-0.375	-0.309	0.746	
369	386873	12990076	-0.375	-0.309	0.746	
370	393019	12994372	-0.375	-0.309	0.746	
371	398443	12997628	-0.371	-0.301	0.730	
372	403152	13000192	-0.371	-0.301	0.730	
373	406884	13000992	-0.348	-0.320	0.703	
374	409324	12999556	-0.348	-0.320	0.703	
375	410027	12995048	-0.348	-0.320	0.703	
376	408643	12987404	-0.375	-0.293	0.711	
377	404723	12975876	-0.375	-0.293	0.711	
378	399562	12966992	-0.453	-0.324	0.773	
379	390425	12945928	-0.453	-0.324	0.773	
380	380721	12934524	-0.453	-0.324	0.773	
381	370737	12923700	-0.375	-0.344	0.809	
382	360550	12912904	-0.375	-0.344	0.809	
383	350371	12902748	-0.332	-0.309	0.805	
384	340635	12894340	-0.332	-0.309	0.805	
385	331795	12888188	-0.332	-0.309	0.805	
386	323794	12882704	-0.383	-0.293	0.828	
387	316634	12878068	-0.383	-0.293	0.828	
388	310871	12876496	-0.367	-0.285	0.871	
389	306391	12875864	-0.367	-0.285	0.871	
390	303235	12876680	-0.367	-0.285	0.871	
391	301643	12879780	-0.355	-0.258	0.902	
392	301716	12884848	-0.355	-0.258	0.902	
393	303303	12890976	-0.348	-0.258	0.922	
394	306249	12898000	-0.348	-0.258	0.922	
395	310574	12906464	-0.348	-0.258	0.922	
396	316088	12915544	-0.336	-0.250	0.914	
397	321634	12921184	-0.336	-0.250	0.914	
398	326934	12925748	-0.328	-0.273	1.188	
399	331908	12929744	-0.328	-0.273	1.188	
400	337463	12937040	-0.328	-0.273	1.188	
401	343031	12942648	-0.273	-0.535	1.418	
402	348731	12948744	-0.273	-0.535	1.418	
403	354476	12954624	-0.035	-0.500	1.273	
404	360754	12962500	-0.035	-0.500	1.273	
405	367582	12970980	-0.035	-0.500	1.273	
406	374944	12979944	-0.074	-0.375	0.984	
407	382736	12989024	-0.074	-0.375	0.984	
408	390894	12998280	-0.074	-0.375	0.984	
409	399042	13006400	-0.191	-0.488	0.883	
410	407669	13016464	-0.191	-0.488	0.883	
411	416679	13026624	-0.512	-0.555	0.715	
412	425836	13036220	-0.512	-0.555	0.715	
413	435004	13045420	-0.512	-0.555	0.715	
414	443677	13052608	-0.672	-0.496	0.680	
415	452112	13060332	-0.672	-0.496	0.680	
416	459517	13064644	-0.512	-0.441	0.715	
417	466013	13068416	-0.512	-0.441	0.715	
418	472178	13073588	-0.512	-0.441	0.715	
419	477206	13075204	-0.430	-0.395	0.824	
420	482365	13080756	-0.430	-0.395	0.824	
421	484882	13075348	-0.395	-0.367	0.859	
422	487098	13076660	-0.395	-0.367	0.859	
423	488965	13077480	-0.395	-0.367	0.859	
424	490717	13078888	-0.391	-0.406	0.797	
425	491452	13076572	-0.391	-0.406	0.797	
426	491294	13073732	-0.395	-0.395	0.797	
427	490221	13069916	-0.395	-0.395	0.797	
428	488151	13064856	-0.395	-0.395	0.797	
429	485490	13060420	-0.359	-0.375	0.797	
430	482133	13054976	-0.359	-0.375	0.797	
431	478037	13048664	-0.352	-0.355	0.813	
432	473695	13043584	-0.352	-0.355	0.813	
433	469311	13039072	-0.352	-0.355	0.813	
434	465172	13035668	-0.344	-0.348	0.836	
435	460685	13030136	-0.344	-0.348	0.836	
436	456165	13025520	-0.336	-0.348	0.840	
437	451437	13020168	-0.336	-0.348	0.840	
438	447088	13016956	-0.336	-0.348	0.840	
439	443093	13014020	-0.332	-0.328	0.859	
440	439502	13011644	-0.332	-0.328	0.859	
441	436307	13009636	-0.344	-0.324	0.852	
442	433306	13007216	-0.344	-0.324	0.852	
443	430600	13005396	-0.344	-0.324	0.852	
444	428326	13004416	-0.324	-0.320	0.832	
445	426329	13003252	-0.324	-0.320	0.832	
446	424633	13002460	-0.277	-0.301	0.855	
447	423228	13001928	-0.277	-0.301	0.855	
448	422245	13002208	-0.277	-0.301	0.855	
449	421402	13001788	-0.273	-0.293	0.871	
450	420519	13000784	-0.273	-0.293	0.871	
451	419815	13000616	-0.273	-0.293	0.871	
452	418990	12999428	-0.309	-0.285	0.855	
453	418500	12999944	-0.309	-0.285	0.855	
454	418022	12999500	-0.348	-0.285	0.820	
455	417344	12998224	-0.348	-0.285	0.820	
456	416461	12996724	-0.348	-0.285	0.820	
457	415045	12993712	-0.316	-0.285	0.848	
458	413081	12990104	-0.316	-0.285	0.848	
459	409990	12983632	-0.285	-0.266	0.891	
460	408137	12985492	-0.285	-0.266	0.891	
461	406774	12985600	-0.250	-0.246	0.926	
462	407134	12991128	-0.250	-0.246	0.926	
463	405777	12984620	-0.203	-0.238	0.977	
464	404863	12985036	-0.203	-0.238	0.977	
465	404450	12986124	-0.203	-0.238	0.977	
466	404272	12986652	-0.203	-0.238	0.988	
467	404020	12986176	-0.203	-0.238	0.988	
468	403704	12985668	-0.203	-0.238	0.988	
469	403167	12984468	-0.195	-0.246	0.965	
470	402707	12984240	-0.195	-0.246	0.965	
471	403428	12988504	-0.191	-0.266	0.961	
472	406441	12998392	-0.191	-0.266	0.961	
473	411050	13007792	-0.191	-0.266	0.961	
474	417055	13017984	-0.133	-0.336	0.957	
475	423711	13026592	-0.133	-0.336	0.957	
476	431295	13036960	-0.145	-0.410	0.863	
477	439073	13045320	-0.145	-0.410	0.863	
478	446055	13049916	-0.145	-0.410	0.863	
479	450383	13046280	-0.172	-0.449	0.574	
480	451336	13037108	-0.172	-0.449	0.574	
481	449043	13025076	-0.180	-0.648	0.363	
482	444749	13014780	-0.180	-0.648	0.363	
483	440719	13011544	-0.180	-0.648	0.363	
484	438197	13013544	-0.109	-0.742	0.355	
485	437697	13019112	-0.109	-0.742	0.355	
486	439145	13026404	-0.105	-0.797	0.375	
487	442345	13034860	-0.105	-0.797	0.375	
488	446644	13042456	-0.105	-0.797	0.375	
489	451391	13048544	-0.043	-0.813	0.395	
490	456007	13052768	-0.043	-0.813	0.395	
491	459920	13054572	0.008	-0.793	0.656	
492	462898	13054744	0.008	-0.793	0.656	
493	465416	13055884	0.008	-0.793	0.656	
494	467562	13056912	0.105	-0.746	0.750	
495	468671	13054912	0.105	-0.746	0.750	
496	468814	13052156	0.105	-0.746	0.750	
497	468359	13049908	0.203	-0.668	0.629	
498	468616	13052300	0.203	-0.668	0.629	
499	471926	13064768	0.105	-0.648	0.520	
500	479154	13083752	0.105	-0.648	0.520	
501	490044	13105628	0.105	-0.648	0.520	
502	504388	13130332	0.285	-0.648	0.488	
503	521228	13154660	0.285	-0.648	0.488	
504	540811	13182472	0.484	-0.684	0.531	
505	560232	13201408	0.484	-0.684	0.531	
506	581383	13227748	0.617	-0.707	0.590	
507	603650	13253364	0.617	-0.707	0.590	
508	627342	13281332	0.617	-0.707	0.590	
509	652609	13311324	0.742	-0.703	0.582	
510	679713	13343940	0.742	-0.703	0.582	
511	708333	13377108	0.742	-0.703	0.582	
512	737226	13406820	1.051	-0.836	0.668	
513	764642	13429804	1.051	-0.836	0.668	
514	789229	13445904	1.105	-0.906	0.781	
515	809412	13452876	1.105	-0.906	0.781	
516	824339	13452032	1.105	-0.906	0.781	
517	834257	13446924	1.039	-0.930	0.684	
518	840339	13441500	1.039	-0.930	0.684	
519	844320	13439176	1.055	-0.863	0.563	
520	847811	13441196	1.055	-0.863	0.563	
521	851585	13445820	1.055	-0.863	0.563	
522	856915	13455820	0.902	-0.789	0.480	
523	863278	13465280	0.902	-0.789	0.480	
524	870032	13473208	0.691	-0.531	0.625	
525	876668	13479488	0.691	-0.531	0.625	
526	882917	13484576	0.691	-0.531	0.625	
527	890198	13494956	0.793	-0.672	0.938	
528	897894	13503896	0.793	-0.672	0.938	
529	905476	13511136	0.813	-0.582	1.047	
530	912074	13514780	0.813	-0.582	1.047	
531	919413	13524344	0.813	-0.582	1.047	
532	934337	13562024	0.691	-0.680	0.988	
533	955365	13601364	0.691	-0.680	0.988	
534	983837	13652168	0.492	-0.762	0.598	
535	1020878	13714916	0.492	-0.762	0.598	
536	1065612	13782728	0.492	-0.762	0.598	
537	1112168	13834748	0.527	-0.805	0.336	
538	1155513	13868460	0.527	-0.805	0.336	
539	1194066	13892640	0.449	-1.004	0.039	
540	1227897	13912304	0.449	-1.004	0.039	
541	1259042	13935392	0.449	-1.004	0.039	
542	1285290	13946948	0.355	-1.508	0.074	
543	1304171	13943728	0.355	-1.508	0.074	
544	1315918	13934072	0.355	-1.508	0.074	
545	1320793	13918332	0.297	-1.414	0.176	
546	1321388	13906088	0.297	-1.414	0.176	
547	1317211	13887592	0.324	-1.160	0.098	
548	1312193	13880052	0.324	-1.160	0.098	
549	1306053	13870548	0.359	-0.957	0.023	
550	1299799	13863952	0.359	-0.957	0.023	
551	1293895	13859096	0.359	-0.957	0.023	
552	1287981	13853152	0.262	-0.879	0.016	
553	1281842	13846340	0.262	-0.879	0.016	
554	1275025	13837488	0.301	-0.926	0.059	
555	1267977	13829748	0.301	-0.926	0.059	
556	1260027	13819092	0.301	-0.926	0.059	
557	1251980	13810752	0.316	-1.000	0.109	
558	1243394	13800548	0.316	-1.000	0.109	
559	1234772	13791820	0.316	-1.000	0.109	
560	1226590	13784956	0.246	-1.000	0.109	
561	1219107	13779572	0.246	-1.000	0.109	
562	1211934	13773328	0.176	-0.965	0.078	
563	1205498	13769104	0.176	-0.965	0.078	
564	1199330	13763740	0.176	-0.965	0.078	
565	1192984	13756860	0.219	-0.973	0.074	
566	1186242	13748928	0.219	-0.973	0.074	
567	1179564	13742444	0.246	-0.992	0.105	
568	1172895	13735800	0.246	-0.992	0.105	
569	1166178	13728940	0.246	-0.992	0.105	
570	1159203	13721192	0.266	-0.988	0.102	
571	1152229	13714220	0.266	-0.988	0.102	
572	1145368	13707700	0.273	-0.977	0.090	
573	1138956	13702632	0.273	-0.977	0.090	
574	1132923	13697736	0.273	-0.977	0.090	
575	1127479	13694060	0.191	-0.988	0.074	
576	1122710	13691316	0.191	-0.988	0.074	
577	1118600	13689184	0.172	-1.008	0.047	
578	1114954	13686928	0.172	-1.008	0.047	
